οὐρανοῦ N2--GSM--- οὐρανός
μήποτε D--------- μήποτε
γένηται VB--AMS3S- γίγνομαι
ὀργὴ N1--NSF--- ὀργή
ἐπὶ P--------- ἐπί
τὴν RA--ASF--- ὁ
βασιλείαν N1A-ASF--- βασιλεία
τοῦ RA--GSM--- ὁ
βασιλέως N3V-GSM--- βασιλεύς
καὶ C--------- καί
τῶν RA--GPM--- ὁ
υἱῶν N2--GPM--- υἱός
αὐτοῦ RD--GSM--- αὐτός

Ezr 7:24
καὶ C--------- καί
ὑμῖν RP--DP---- σύ
ἐγνώρισται VMI-XPI3S- γνωρίζω
ἐν P--------- ἐν
πᾶσιν A3--DPM--- πᾶς
τοῖς RA--DPM--- ὁ
ἱερεῦσιν N3V-DPM--- ἱερεύς
καὶ C--------- καί
τοῖς RA--DPM--- ὁ
Λευίταις N1M-DPM--- Λευείτης
ᾄδουσιν V1--PAPDPM ᾄδω
πυλωροῖς N2--DPM--- πυλωρός
ναθινιμ N---DPM--- ναθινιμ
καὶ C--------- καί
λειτουργοῖς N2--DPM--- λειτουργός
οἴκου N2--GSM--- οἶκος
θεοῦ N2--GSM--- θεός
τούτου RD--GSM--- οὗτος
φόρος N2--NSM--- φόρος
μὴ D--------- μή
ἔστω V9--PAD3S- εἰμί
σοι RP--DS---- σύ
οὐκ D--------- οὐ
ἐξουσιάσεις VF--FAI2S- ἐξουσιάζω
καταδουλοῦσθαι V4--PMN--- δουλόω κατα
αὐτούς RD--APM--- αὐτός

Ezr 7:25
καὶ C--------- καί
σύ RP--NS---- σύ
Εσδρα N---VSM--- Εσδρα
ὡς C--------- ὡς
ἡ RA--NSF--- ὁ
σοφία N1A-NSF--- σοφία
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
ἐν P--------- ἐν
χειρί N3--DSF--- χείρ
σου RP--GS---- σύ
κατάστησον VA--AAD2S- ἵστημι κατα
γραμματεῖς N3V-APM--- γραμματεύς
καὶ C--------- καί
κριτάς N1M-APM--- κριτής
ἵνα C--------- ἵνα
ὦσιν V9--PAS3P- εἰμί
κρίνοντες V1--PAPNPM κρίνω
παντὶ A3--DSM--- πᾶς
τῷ RA--DSM--- ὁ
λαῷ N2--DSM--- λαός
τῷ RA--DSM--- ὁ
ἐν P--------- ἐν
πέρα D--------- πέραν
τοῦ RA--GSM--- ὁ
ποταμοῦ N2--GSM--- ποταμός
πᾶσιν A3--DPM--- πᾶς
τοῖς RA--DPM--- ὁ
εἰδόσιν V1--PAPDPM οἶδα
νόμον N2--ASM--- νόμος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
σου RP--GS---- σύ
καὶ C--------- καί
τῷ RA--DSM--- ὁ
μὴ D--------- μή
εἰδότι V1--PAPDSM οἶδα
γνωριεῖτε VF2-FAI2P- γνωρίζω

Ezr 7:26
καὶ C--------- καί
πᾶς A3--NSM--- πᾶς
ὃς RR--NSM--- ὅς
ἂν X--------- ἄν
μὴ D--------- μή
ᾖ V9--PAS3S- εἰμί
ποιῶν V2--PAPNSM ποιέω
νόμον N2--ASM--- νόμος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
καὶ C--------- καί
νόμον N2--ASM--- νόμος
τοῦ RA--GSM--- ὁ
βασιλέως N3V-GSM--- βασιλεύς
ἑτοίμως D--------- ἑτοίμως
τὸ RA--NSN--- ὁ
κρίμα N3M-NSN--- κρίμα
ἔσται VF--FMI3S- εἰμί
γιγνόμενον V1--PPPASM γίγνομαι
ἐξ P--------- ἐκ
αὐτοῦ RD--GSM--- αὐτός
ἐάν C--------- ἐάν
τε X--------- τε
εἰς P--------- εἰς
θάνατον N2--ASM--- θάνατος
ἐάν C--------- ἐάν
τε X--------- τε
εἰς P--------- εἰς
παιδείαν N1A-ASF--- παιδεία
ἐάν C--------- ἐάν
τε X--------- τε
εἰς P--------- εἰς
ζημίαν N1A-ASF--- ζημία
τοῦ RA--GSM--- ὁ
βίου N2--GSM--- βίος
ἐάν C--------- ἐάν
τε X--------- τε
εἰς P--------- εἰς
δεσμά N2--APM--- δεσμός

Ezr 7:27
εὐλογητὸς A1--NSM--- εὐλογητός
κύριος N2--NSM--- κύριος
ὁ RA--NSM--- ὁ
θεὸς N2--NSM--- θεός
τῶν RA--GPM--- ὁ
πατέρων N3--GPM--- πατήρ
ἡμῶν RP--GP---- ἐγώ
ὃς RR--NSM--- ὅς
ἔδωκεν VAI-AAI3S- δίδωμι
οὕτως D--------- οὕτως
ἐν P--------- ἐν
καρδίᾳ N1A-DSF--- καρδία
τοῦ RA--GSM--- ὁ
βασιλέως N3V-GSM--- βασιλεύς
τοῦ RA--GSN--- ὁ
δοξάσαι VA--AAN--- δοξάζω
τὸν RA--ASM--- ὁ
οἶκον N2--ASM--- οἶκος
κυρίου N2--GSM--- κύριος
τὸν RA--ASM--- ὁ
ἐν P--------- ἐν
Ιερουσαλημ N---DSF--- Ἰερουσαλήμ

Ezr 7:28
καὶ C--------- καί
ἐπ' P--------- ἐπί
ἐμὲ RP--AS---- ἐγώ
ἔκλινεν V1I-IAI3S- κλίνω
ἔλεος N3E-ASN--- ἔλεος
ἐν P--------- ἐν
ὀφθαλμοῖς N2--DPM--- ὀφθαλμός
τοῦ RA--GSM--- ὁ
βασιλέως N3V-GSM--- βασιλεύς
καὶ C--------- καί
τῶν RA--GPM--- ὁ
συμβούλων N2--GPM--- σύμβουλος
αὐτοῦ RD--GSM--- αὐτός
καὶ C--------- καί
πάντων A3--GPM--- πᾶς
τῶν RA--GPM--- ὁ
ἀρχόντων N3--GPM--- ἄρχων
τοῦ RA--GSM--- ὁ
βασιλέως N3V-GSM--- βασιλεύς
τῶν RA--GPM--- ὁ
ἐπηρμένων VM--XPPGPM ἐπηρμένων
καὶ C--------- καί
ἐγὼ RP--NS---- ἐγώ
ἐκραταιώθην VCI-API1S- κραταιόω
ὡς C--------- ὡς
χεὶρ N3--NSF--- χείρ
θεοῦ N2--GSM--- θεός
ἡ RA--NSF--- ὁ
ἀγαθὴ A1--NSF--- ἀγαθός
ἐπ' P--------- ἐπί
ἐμέ RP--AS---- ἐγώ
καὶ C--------- καί
συνῆξα VAI-AAI1S- ἄγω συν
ἀπὸ P--------- ἀπό
Ισραηλ N---GSM--- Ἰσραήλ
ἄρχοντας N3--APM--- ἄρχων
ἀναβῆναι VZ--AAN--- βαίνω ἀνα
μετ' P--------- μετά
ἐμοῦ RP--GS---- ἐγώ

Ezr 8:1
καὶ C--------- καί
οὗτοι RD--NPM--- οὗτος
οἱ RA--NPM--- ὁ
ἄρχοντες N3--NPM--- ἄρχων
πατριῶν N1A-GPF--- πατριά
αὐτῶν RD--GPM--- αὐτός
οἱ RA--NPM--- ὁ
ὁδηγοὶ N2--NPM--- ὁδηγός
ἀναβαίνοντες V1--PAPNPM βαίνω ἀνα
μετ' P--------- μετά
ἐμοῦ RP--GS---- ἐγώ
ἐν P--------- ἐν
βασιλείᾳ N1A-DSF--- βασιλεία
Αρθασασθα N---GSM--- Αρθασασθα
τοῦ RA--GSM--- ὁ
βασιλέως N3V-GSM--- βασιλεύς
Βαβυλῶνος N3W-GSF--- Βαβυλών

Ezr 8:2
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Φινεες N---GSM--- Φινεες
Γηρσωμ N---NSM--- Γηρσωμ
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Ιθαμαρ N---GSM--- Ιθαμαρ
Δανιηλ N---NSM--- Δανιηλ
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Δαυιδ N---GSM--- Δαυίδ
Ατους N---NSM--- Ατους

Ezr 8:3
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Σαχανια N---GSM--- Σαχανια
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Φορος N---GSM--- Φορος
Ζαχαριας N1--NSM--- Ζαχαριας
καὶ C--------- καί
μετ' P--------- μετά
αὐτοῦ RD--GSM--- αὐτός
τὸ RA--NSN--- ὁ
σύστρεμμα N3M-NSN--- σύστρεμμα
ἑκατὸν M--------- ἑκατόν
καὶ C--------- καί
πεντήκοντα M--------- πεντήκοντα

Ezr 8:4
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Φααθμωαβ N---GSM--- Φααθμωαβ
Ελιανα N---NSM--- Ελιανα
υἱὸς N2--NSM--- υἱός
Ζαραια N---GSM--- Ζαραια
καὶ C--------- καί
μετ' P--------- μετά
αὐτοῦ RD--GSM--- αὐτός
διακόσιοι A1A-NPM--- διακόσιοι
τὰ RA--NPN--- ὁ
ἀρσενικά A1--NPN--- ἀρσενικός

Ezr 8:5
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Ζαθοης N---GSM--- Ζαθοης
Σεχενιας N---NSM--- Σεχενιας
υἱὸς N2--NSM--- υἱός
Αζιηλ N---GSM--- Αζιηλ
καὶ C--------- καί
μετ' P--------- μετά
αὐτοῦ RD--GSM--- αὐτός
τριακόσιοι A1A-NPM--- τριακόσιοι
τὰ RA--NPN--- ὁ
ἀρσενικά A1--NPN--- ἀρσενικός

Ezr 8:6
καὶ C--------- καί
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Αδιν N---GSM--- Αδιν
Ωβηθ N---NSM--- Ωβηθ
υἱὸς N2--NSM--- υἱός
Ιωναθαν N---GSM--- Ιωναθαν
καὶ C--------- καί
μετ' P--------- μετά
αὐτοῦ RD--GSM--- αὐτός
πεντήκοντα M--------- πεντήκοντα
τὰ RA--NPN--- ὁ
ἀρσενικά A1--NPN--- ἀρσενικός

Ezr 8:7
καὶ C--------- καί
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Ηλαμ N---GSM--- Ηλαμ
Ιεσια N---NSM--- Ιεσια
υἱὸς N2--NSM--- υἱός
Αθελια N---GSF--- Αθελια
καὶ C--------- καί
μετ' P--------- μετά
αὐτοῦ RD--GSM--- αὐτός
ἑβδομήκοντα M--------- ἑβδομήκοντα
τὰ RA--NPN--- ὁ
ἀρσενικά A1--NPN--- ἀρσενικός

Ezr 8:8
καὶ C--------- καί
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Σαφατια N---GSM--- Σαφατια
Ζαβδια N---NSM--- Ζαβδια
υἱὸς N2--NSM--- υἱός
Μιχαηλ N---GSM--- Μιχαηλ
καὶ C--------- καί
μετ' P--------- μετά
αὐτοῦ RD--GSM--- αὐτός
ὀγδοήκοντα M--------- ὀγδοήκοντα
τὰ RA--NPN--- ὁ
ἀρσενικά A1--NPN--- ἀρσενικός

Ezr 8:9
καὶ C--------- καί
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Ιωαβ N---GSM--- Ιωαβ
Αβαδια N---NSM--- Αβαδια
υἱὸς N2--NSM--- υἱός
Ιιηλ N---GSM--- Ιιηλ
καὶ C--------- καί
μετ' P--------- μετά
αὐτοῦ RD--GSM--- αὐτός
διακόσιοι A1A-NPM--- διακόσιοι
δέκα M--------- δέκα
ὀκτὼ M--------- ὀκτώ
τὰ RA--NPN--- ὁ
ἀρσενικά A1--NPN--- ἀρσενικός

Ezr 8:10
καὶ C--------- καί
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Βαανι N---GSM--- Βαανι
Σαλιμουθ N---NSM--- Σαλιμουθ
υἱὸς N2--NSM--- υἱός
Ιωσεφια N---GSM--- Ιωσεφια
καὶ C--------- καί
μετ' P--------- μετά
αὐτοῦ RD--GSM--- αὐτός
ἑκατὸν M--------- ἑκατόν
ἑξήκοντα M--------- ἑξήκοντα
τὰ RA--NPN--- ὁ
ἀρσενικά A1--NPN--- ἀρσενικός

Ezr 8:11
καὶ C--------- καί
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Βαβι N---GSM--- Βαβι
Ζαχαρια N---NSM--- Ζαχαρια
υἱὸς N2--NSM--- υἱός
Βαβι N---GSM--- Βαβι
καὶ C--------- καί
μετ' P--------- μετά
αὐτοῦ RD--GSM--- αὐτός
ἑβδομήκοντα M--------- ἑβδομήκοντα
ὀκτὼ M--------- ὀκτώ
τὰ RA--NPN--- ὁ
ἀρσενικά A1--NPN--- ἀρσενικός

Ezr 8:12
καὶ C--------- καί
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Ασγαδ N---GSM--- Ασγαδ
Ιωαναν N---NSM--- Ιωαναν
υἱὸς N2--NSM--- υἱός
Ακαταν N---GSM--- Ακαταν
καὶ C--------- καί
μετ' P--------- μετά
αὐτοῦ RD--GSM--- αὐτός
ἑκατὸν M--------- ἑκατόν
δέκα M--------- δέκα
τὰ RA--NPN--- ὁ
ἀρσενικά A1--NPN--- ἀρσενικός

Ezr 8:13
καὶ C--------- καί
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Αδωνικαμ N---GSM--- Αδωνικαμ
ἔσχατοι A1--NPM--- ἔσχατος
καὶ C--------- καί
ταῦτα RD--NPN--- οὗτος
τὰ RA--NPN--- ὁ
ὀνόματα N3M-NPN--- ὄνομα
αὐτῶν RD--GPM--- αὐτός
Αλιφαλατ N---NSM--- Αλιφαλατ
Ιιηλ N---NSM--- Ιιηλ
καὶ C--------- καί
Σαμαια N---NSM--- Σαμαια
καὶ C--------- καί
μετ' P--------- μετά
αὐτῶν RD--GPM--- αὐτός
ἑξήκοντα M--------- ἑξήκοντα
τὰ RA--NPN--- ὁ
ἀρσενικά A1--NPN--- ἀρσενικός

Ezr 8:14
καὶ C--------- καί
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Βαγο N---GSM--- Βαγο
Ουθι N---NSM--- Ουθι
καὶ C--------- καί
μετ' P--------- μετά
αὐτοῦ RD--GSM--- αὐτός
ἑβδομήκοντα M--------- ἑβδομήκοντα
τὰ RA--NPN--- ὁ
ἀρσενικά A1--NPN--- ἀρσενικός

Ezr 8:15
καὶ C--------- καί
συνῆξα VAI-AAI1S- ἄγω συν
αὐτοὺς RD--APM--- αὐτός
πρὸς P--------- πρός
τὸν RA--ASM--- ὁ
ποταμὸν N2--ASM--- ποταμός
τὸν RA--ASM--- ὁ
ἐρχόμενον V1--PMPASM ἔρχομαι
πρὸς P--------- πρός
τὸν RA--ASM--- ὁ
Ευι N---ASM--- Ευι
καὶ C--------- καί
παρενεβάλομεν VBI-AAI1P- βάλλω παρα ἐν
ἐκεῖ D--------- ἐκεῖ
ἡμέρας N1A-APF--- ἡμέρα
τρεῖς M---APF--- τρεῖς
καὶ C--------- καί
συνῆκα VAI-AAI1S- ἵημι συν
ἐν P--------- ἐν
τῷ RA--DSM--- ὁ
λαῷ N2--DSM--- λαός
καὶ C--------- καί
ἐν P--------- ἐν
τοῖς RA--DPM--- ὁ
ἱερεῦσιν N3V-DPM--- ἱερεύς
καὶ C--------- καί
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Λευι N---GSM--- Λευί
οὐχ D--------- οὐ
εὗρον VB--AAI3P- εὑρίσκω
ἐκεῖ D--------- ἐκεῖ

Ezr 8:16
καὶ C--------- καί
ἀπέστειλα VAI-AAI1S- στέλλω ἀπο
τῷ RA--DSM--- ὁ
Ελεαζαρ N---DSM--- Ελεαζαρ
τῷ RA--DSM--- ὁ
Αριηλ N---DSM--- Αριηλ
τῷ RA--DSM--- ὁ
Σαμαια N---DSM--- Σαμαια
καὶ C--------- καί
τῷ RA--DSM--- ὁ
Αλωναμ N---DSM--- Αλωναμ
καὶ C--------- καί
τῷ RA--DSM--- ὁ
Ιαριβ N---DSM--- Ιαριβ
καὶ C--------- καί
τῷ RA--DSM--- ὁ
Ελναθαν N---DSM--- Ελναθαν
καὶ C--------- καί
τῷ RA--DSM--- ὁ
Ναθαν N---DSM--- Ναθαν
καὶ C--------- καί
τῷ RA--DSM--- ὁ
Ζαχαρια N---DSM--- Ζαχαρια
καὶ C--------- καί
τῷ RA--DSM--- ὁ
Μεσουλαμ N---DSM--- Μεσουλαμ
ἄνδρας N3--APM--- ἀνήρ
καὶ C--------- καί
τῷ RA--DSM--- ὁ
Ιωαριβ N---DSM--- Ιωαριβ
καὶ C--------- καί
τῷ RA--DSM--- ὁ
Ελναθαν N---DSM--- Ελναθαν
συνίοντας V7--PAPAPM ἵημι συν

Ezr 8:17
καὶ C--------- καί
ἐξήνεγκα VAI-AAI1S- φέρω ἐκ
αὐτοὺς RD--APM--- αὐτός
ἐπὶ P--------- ἐπί
ἄρχοντος N3--GSM--- ἄρχων
ἐν P--------- ἐν
ἀργυρίῳ N2N-DSN--- ἀργύριον
τοῦ RA--GSM--- ὁ
τόπου N2--GSM--- τόπος
καὶ C--------- καί
ἔθηκα VAI-AAI1S- τίθημι
ἐν P--------- ἐν
στόματι N3M-DSN--- στόμα
αὐτῶν RD--GPM--- αὐτός
λόγους N2--APM--- λόγος
λαλῆσαι VA--AAN--- λαλέω
πρὸς P--------- πρός
τοὺς RA--APM--- ὁ
ἀδελφοὺς N2--APM--- ἀδελφός
αὐτῶν RD--GPM--- αὐτός
τοὺς RA--APM--- ὁ
ναθινιμ N---APM--- ναθινιμ
ἐν P--------- ἐν
ἀργυρίῳ N2N-DSN--- ἀργύριον
τοῦ RA--GSM--- ὁ
τόπου N2--GSM--- τόπος
τοῦ RA--GSN--- ὁ
ἐνέγκαι VA--AAN--- φέρω
ἡμῖν RP--DP---- ἐγώ
ᾄδοντας V1--PAPAPM ᾄδω
εἰς P--------- εἰς
οἶκον N2--ASM--- οἶκος
θεοῦ N2--GSM--- θεός
ἡμῶν RP--GP---- ἐγώ

Ezr 8:18
καὶ C--------- καί
ἤλθοσαν VBI-AAI3P- ἔρχομαι
ἡμῖν RP--DP---- ἐγώ
ὡς C--------- ὡς
χεὶρ N3--NSF--- χείρ
θεοῦ N2--GSM--- θεός
ἡμῶν RP--GP---- ἐγώ
ἀγαθὴ A1--NSF--- ἀγαθός
ἐφ' P--------- ἐπί
ἡμᾶς RP--AP---- ἐγώ
ἀνὴρ N3--NSM--- ἀνήρ
σαχωλ N---NSM--- σαχωλ
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Μοολι N---GSM--- Μοολι
υἱοῦ N2--GSM--- υἱός
Λευι N---GSM--- Λευί
υἱοῦ N2--GSM--- υἱός
Ισραηλ N---GSM--- Ἰσραήλ
καὶ C--------- καί
ἀρχὴν N1--ASF--- ἀρχή
ἤλθοσαν VBI-AAI3P- ἔρχομαι
υἱοὶ N2--NPM--- υἱός
αὐτοῦ RD--GSM--- αὐτός
καὶ C--------- καί
ἀδελφοὶ N2--NPM--- ἀδελφός
αὐτοῦ RD--GSM--- αὐτός
ὀκτωκαίδεκα M--------- ὀκτωκαίδεκα

Ezr 8:19
καὶ C--------- καί
τὸν RA--ASM--- ὁ
Ασεβια N---ASM--- Ασεβια
καὶ C--------- καί
τὸν RA--ASM--- ὁ
Ωσαιαν N---ASM--- Ωσαιαν
ἀπὸ P--------- ἀπό
υἱῶν N2--GPM--- υἱός
Μεραρι N---GSM--- Μεραρι
ἀδελφοὶ N2--NPM--- ἀδελφός
αὐτοῦ RD--GSM--- αὐτός
καὶ C--------- καί
υἱοὶ N2--NPM--- υἱός
αὐτῶν RD--GPM--- αὐτός
εἴκοσι M--------- εἴκοσι

Ezr 8:20
καὶ C--------- καί
ἀπὸ P--------- ἀπό
τῶν RA--GPM--- ὁ
ναθινιμ N---GPM--- ναθινιμ
ὧν RR--GPM--- ὅς
ἔδωκεν VAI-AAI3S- δίδωμι
Δαυιδ N---NSM--- Δαυίδ
καὶ C--------- καί
οἱ RA--NPM--- ὁ
ἄρχοντες N3--NPM--- ἄρχων
εἰς P--------- εἰς
δουλείαν N1A-ASF--- δουλεία
τῶν RA--GPM--- ὁ
Λευιτῶν N1M-GPM--- Λευείτης
ναθινιμ N---NPM--- ναθινιμ
διακόσιοι A1A-NPM--- διακόσιοι
καὶ C--------- καί
εἴκοσι M--------- εἴκοσι
πάντες A3--NPM--- πᾶς
συνήχθησαν VQI-API3P- ἄγω συν
ἐν P--------- ἐν
ὀνόμασιν N3M-DPN--- ὄνομα

Ezr 8:21
καὶ C--------- καί
ἐκάλεσα VAI-AAI1S- καλέω
ἐκεῖ D--------- ἐκεῖ
νηστείαν N1A-ASF--- νηστεία
ἐπὶ P--------- ἐπί
τὸν RA--ASM--- ὁ
ποταμὸν N2--ASM--- ποταμός
Αουε N---ASN--- Αουε
τοῦ RA--GSN--- ὁ
ταπεινωθῆναι VC--APN--- ταπεινόω
ἐνώπιον D--------- ἐνώπιον
θεοῦ N2--GSM--- θεός
ἡμῶν RP--GP---- ἐγώ
ζητῆσαι VA--AAN--- ζητέω
παρ' P--------- παρά
αὐτοῦ RD--GSM--- αὐτός
ὁδὸν N2--ASF--- ὁδός
εὐθεῖαν A3U-ASF--- εὐθύς
ἡμῖν RP--DP---- ἐγώ
καὶ C--------- καί
τοῖς RA--DPN--- ὁ
τέκνοις N2N-DPN--- τέκνον
ἡμῶν RP--GP---- ἐγώ
καὶ C--------- καί
πάσῃ A1S-DSF--- πᾶς
τῇ RA--DSF--- ὁ
κτήσει N3I-DSF--- κτῆσις
ἡμῶν RP--GP---- ἐγώ

Ezr 8:22
ὅτι C--------- ὅτι
ᾐσχύνθην VCI-API1S- αἰσχύνω
αἰτήσασθαι VA--AMN--- αἰτέω
παρὰ P--------- παρά
τοῦ RA--GSM--- ὁ
βασιλέως N3V-GSM--- βασιλεύς
δύναμιν N3I-ASF--- δύναμις
καὶ C--------- καί
ἱππεῖς N3V-APM--- ἱππεύς
σῶσαι VA--AAN--- σώζω
ἡμᾶς RP--AP---- ἐγώ
ἀπὸ P--------- ἀπό
ἐχθροῦ A1A-GSM--- ἐχθρός
ἐν P--------- ἐν
τῇ RA--DSF--- ὁ
ὁδῷ N2--DSF--- ὁδός
ὅτι C--------- ὅτι
εἴπαμεν VAI-AAI1P- εἶπον
τῷ RA--DSM--- ὁ
βασιλεῖ N3V-DSM--- βασιλεύς
λέγοντες V1--PAPNPM λέγω
χεὶρ N3--NSF--- χείρ
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
ἡμῶν RP--GP---- ἐγώ
ἐπὶ P--------- ἐπί
πάντας A3--APM--- πᾶς
τοὺς RA--APM--- ὁ
ζητοῦντας V2--PAPAPM ζητέω
αὐτὸν RD--ASM--- αὐτός
εἰς P--------- εἰς
ἀγαθόν A1--ASM--- ἀγαθός
καὶ C--------- καί
κράτος N3E-NSN--- κράτος
αὐτοῦ RD--GSM--- αὐτός
καὶ C--------- καί
θυμὸς N2--NSM--- θυμός
αὐτοῦ RD--GSM--- αὐτός
ἐπὶ P--------- ἐπί
πάντας A3--APM--- πᾶς
ἐγκαταλείποντας V1--PAPAPM λείπω ἐν κατα
αὐτόν RD--ASM--- αὐτός

Ezr 8:23
καὶ C--------- καί
ἐνηστεύσαμεν VAI-AAI1P- νηστεύω
καὶ C--------- καί
ἐζητήσαμεν VAI-AAI1P- ζητέω
παρὰ P--------- παρά
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
ἡμῶν RP--GP---- ἐγώ
περὶ P--------- περί
τούτου RD--GSM--- οὗτος
καὶ C--------- καί
ἐπήκουσεν VAI-AAI3S- ἀκούω ἐπι
ἡμῖν RP--DP---- ἐγώ

Ezr 8:24
καὶ C--------- καί
διέστειλα VAI-AAI1S- στέλλω δια
ἀπὸ P--------- ἀπό
ἀρχόντων N3--GPM--- ἄρχων
τῶν RA--GPM--- ὁ
ἱερέων N3V-GPM--- ἱερεύς
δώδεκα M--------- δώδεκα
τῷ RA--DSM--- ὁ
Σαραια N---DSM--- Σαραιας
Ασαβια N---DSM--- Ασαβια
καὶ C--------- καί
μετ' P--------- μετά
αὐτῶν RD--GPM--- αὐτός
